CMS Chronic Conditions Warehouse (CCW) Data Dictionary
Medicare Plan Characteristics File — Plan Base File
Version — October 2025
CONTRACT_ID_14	Contract Identifier for Previous Year	CHAR	5	X	-	-	-	-	-	-	-	-	-
PLAN_ID_14	Plan Benefit Package Identifier for Previous Year	CHAR	3	X	-	-	-	-	-	-	-	-	-
PTCD_INDICATOR_16	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	X	-	-	-	-	-	-	-	-
CONTRACT_ID_16	Contract Identifier for Reference Year	CHAR	5	-	X	-	-	-	-	-	-	-	-
PLAN_ID_16	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	X	-	-	-	-	-	-	-	-
CONTRACT_ID_15	Contract Identifier for Previous Year	CHAR	5	-	X	-	-	-	-	-	-	-	-
PLAN_ID_15	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	X	-	-	-	-	-	-	-	-
PTCD_INDICATOR_17	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	X	-	-	-	-	-	-	-
CONTRACT_ID_17	Contract Identifier for Reference Year	CHAR	5	-	-	X	-	-	-	-	-	-	-
PLAN_ID_17	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	X	-	-	-	-	-	-	-
CONTRACT_ID_16	Contract Identifier for Previous Year	CHAR	5	-	-	X	-	-	-	-	-	-	-
PLAN_ID_16	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	X	-	-	-	-	-	-	-
PTCD_INDICATOR_18	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	X	-	-	-	-	-	-
CONTRACT_ID_18	Contract Identifier for Reference Year	CHAR	5	-	-	-	X	-	-	-	-	-	-
PLAN_ID_18	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	-	X	-	-	-	-	-	-
CONTRACT_ID_17	Contract Identifier for Previous Year	CHAR	5	-	-	-	X	-	-	-	-	-	-
PLAN_ID_17	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	-	X	-	-	-	-	-	-
PTCD_INDICATOR_19	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	X	-	-	-	-	-
CONTRACT_ID_19	Contract Identifier for Reference Year	CHAR	5	-	-	-	-	X	-	-	-	-	-
PLAN_ID_19	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	-	-	X	-	-	-	-	-
CONTRACT_ID_18	Contract Identifier for Previous Year	CHAR	5	-	-	-	-	X	-	-	-	-	-
PLAN_ID_18	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	-	-	X	-	-	-	-	-
PTCD_INDICATOR_20	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	-	X	-	-	-	-
CONTRACT_ID_20	Contract Identifier for Reference Year	CHAR	5	-	-	-	-	-	X	-	-	-	-
PLAN_ID_20	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	-	-	-	X	-	-	-	-
CONTRACT_ID_19	Contract Identifier for Previous Year	CHAR	5	-	-	-	-	-	X	-	-	-	-
PLAN_ID_19	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	-	-	-	X	-	-	-	-
PTCD_INDICATOR_21	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	-	-	X	-	-	-
CONTRACT_ID_21	Contract Identifier for Reference Year	CHAR	5	-	-	-	-	-	-	X	-	-	-
PLAN_ID_21	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	-	-	-	-	X	-	-	-
CONTRACT_ID_20	Contract Identifier for Previous Year	CHAR	5	-	-	-	-	-	-	X	-	-	-
PLAN_ID_20	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	-	-	-	-	X	-	-	-
PTCD_INDICATOR_22	Indicates Whether the Current Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	-	-	-	X	-	-
CONTRACT_ID_22	Contract Identifier for Reference Year	CHAR	5	-	-	-	-	-	-	-	X	-	-
PLAN_ID_22	Plan Benefit Package Identifier for Reference Year	CHAR	3	-	-	-	-	-	-	-	X	-	-
CONTRACT_ID_21	Contract Identifier for Previous Year	CHAR	5	-	-	-	-	-	-	-	X	-	-
PLAN_ID_21	Plan Benefit Package Identifier for Previous Year	CHAR	3	-	-	-	-	-	-	-	X	-	-
PTCD_INDICATOR_23	Indicates Whether the Reference Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	-	-	-	-	X	-
CONTRACT_ID_23	Reference Year Part D Plan Contract Identifier	CHAR	5	-	-	-	-	-	-	-	-	X	-
PLAN_ID_23	Reference Year Part D Plan Benefit Identifier	CHAR	3	-	-	-	-	-	-	-	-	X	-
CONTRACT_ID_22	Previous Year Part D Plan Contract Identifier	CHAR	5	-	-	-	-	-	-	-	-	X	-
PLAN_ID_22	Previous Year Part D Plan Benefit Identifier	CHAR	3	-	-	-	-	-	-	-	-	X	-
PTCD_INDICATOR_24	Indicates Whether the Reference Year Plan is Part C, Part D or Both	CHAR	1	-	-	-	-	-	-	-	-	-	X
CONTRACT_ID_24	Reference Year Part D Plan Contract Identifier	CHAR	5	-	-	-	-	-	-	-	-	-	X
PLAN_ID_24	Reference Year Part D Plan Benefit Identifier	CHAR	3	-	-	-	-	-	-	-	-	-	X
CONTRACT_ID_23	Previous Year Part D Plan Contract Identifier	CHAR	5	-	-	-	-	-	-	-	-	-	X
PLAN_ID_23	Previous Year Part D Plan Benefit Identifier	CHAR	3	-	-	-	-	-	-	-	-	-	X
1 Naming convention for plan and contract ID variables uses the reference year (i.e., year of the data file) and the prior year.
As a result, variable names change each year.
2 The contract and plan ID variables must be used together to uniquely identify a plan sponsor's benefit package.
3 These two variables (RELATIONSHIP_CODE and RELATIONSHIP_DESC) appear in each data file.
4 Shading or '-' indicates that the variable was not present during this time.

CMS Chronic Conditions Warehouse (CCW) Data Dictionary
Medicare Plan Characteristics File — Special Needs Plan (SNP) Contract File1
Version — October 2025
Long SAS name	Label	Type	Length		Year of data file2
				2017	2018–2022	2023 +
CONTRACT_ID	Contract Number	CHAR	5	X	X	X
PLAN_ID	Plan Identifier	CHAR	3	X	X	X
SNP_PERCENTAGE_TYPE	SNP Percentage Type	CHAR	1	X	-	-
SNP_INSTITUTIONAL_TYPE	SNP Institutional Type	CHAR	1	X	X	X
AIP_INDICATOR	Applicable Integrated Plan Indicator	CHAR	1	-	-	X
DSNP_INTEGRATION_LEVEL	D-SNP integration level with FIDE/HIDE/CO values	CHAR	10	-	-	X
DSNP_ZERODOLLAR	Medicare Zero-Dollar Cost Sharing D-SNP Plan	CHAR	1	-	-	X
CONDITION_CATEGORY_01	Chronic Alcohol and Other Drug Dependence	CHAR	1	X	X	X
CONDITION_CATEGORY_02	Auto-immune Disorders	CHAR	1	X	X	X
CONDITION_CATEGORY_03	Cancer Excluding Pre-cancer Conditions or In-situ Status	CHAR	1	X	X	X
CONDITION_CATEGORY_04	Cardiovascular Disorders	CHAR	1	X	X	X
CONDITION_CATEGORY_05	Chronic Heart Failure	CHAR	1	X	X	X
CONDITION_CATEGORY_06	Dementia	CHAR	1	X	X	X
CONDITION_CATEGORY_07	Diabetes Mellitus	CHAR	1	X	X	X
CONDITION_CATEGORY_08	End-Stage Liver Disease	CHAR	1	X	X	X
CONDITION_CATEGORY_09	End-Stage Renal Disease Requiring Any Mode of Dialysis	CHAR	1	X	X	X
CONDITION_CATEGORY_10	Severe Hematologic Disorders	CHAR	1	X	X	X
CONDITION_CATEGORY_11	HIV/AIDS	CHAR	1	X	X	X
CONDITION_CATEGORY_12	Chronic Lung Disorders	CHAR	1	X	X	X
CONDITION_CATEGORY_13	Chronic and Disabling Mental Health Conditions	CHAR	1	X	X	X
CONDITION_CATEGORY_14	Neurologic Disorders	CHAR	1	X	X	X
CONDITION_CATEGORY_15	Stroke	CHAR	1	X	X	X
CONDITION_CATEGORY_16	Cardiovascular Disorders and/or Chronic Heart Failure	CHAR	1	X	X	X
CONDITION_CATEGORY_17	Cardiovascular Disorders and/or Diabetes	CHAR	1	X	X	X
CONDITION_CATEGORY_18	Chronic Heart Failure and/or Diabetes	CHAR	1	X	X	X
CONDITION_CATEGORY_19	Cardiovascular Disorders, Chronic Heart Failure, and/or Diabetes	CHAR	1	X	X	X
CONDITION_CATEGORY_20	Cardiovascular Disorders and/or Stroke	CHAR	1	X	X	X
1 All SNP plans offer both Part C and Part D benefits
2 For all columns under "Year of Data File":  X = variable is present (shading or '-' indicates it is not)

Revision date	Tab	Description
45931	Premium
Tier
Plan Crosswalk	Retired 6 fields from Premium file after 2023: PART_D_LIS_25, PART_D_LIS_50, PART_D_LIS_75, PART_D_LIPS_25, PART_D_LIPS_50, PART_D_LIPS_75.

Added 16 fields to Tier file starting with 2024: POST_OOPT_EXCL_DRUG_CST_SHR, INSULIN_INP_COPAY_1M, INSULIN_INP_COPAY_2M, INSULIN_INP_COPAY_3M, INSULIN_INPP_COPAY_1M, INSULIN_INPP_COPAY_2M, INSULIN_INPP_COPAY_3M, INSULIN_MO_COPAY_1M, INSULIN_MO_COPAY_2M, INSULIN_MO_COPAY_3M, INSULIN_MOPP_COPAY_1M, INSULIN_MOPP_COPAY_2M, INSULIN_MOPP_COPAY_3M, INSULIN_OONP_COPAY_1M, INSULIN_OONP_COPAY_OS, INSULIN_LTCP_COPAY_1M.

Added new annual variables to Plan Crosswalk file for 2024 (CONTRACT_ID_YY, PLAN_ID_YY and PTCD_INDICATOR_YY) and reformatted the layout for consistency.
45597	Plan Base
Plan Crosswalk
SNP Contract	Updated layout to reflect FIDE_SNPand DSNP_ZERODOLLAR fields  in Plan Base File are retired after 2022. Added new annual variables to Plan Croswalk file for 2022 and 2023 files: CONTRACT_ID_YY, PLAN_ID_YY and PTCD_INDICATOR_YY. Updated layout to reflect three fields added to SNP contract file: AIP_INDICATOR, DSNP_INTEGRATION_LEVEL, and DSNP_ZERODOLLAR
44835	Plan Base
Plan Crosswalk	Edited length of DED_COSTSHARE_TIERS field  in Plan Base File to 7 (rather than 6). Added new annual variables to Plan Croswalk file for 2020 and 2021 files: CONTRACT_ID_YY, PLAN_ID_YY and PTCD_INDICATOR_YY
44470	Service Area File	Added new variable STATE_ABBRV to the layout
44166	SNP Contract	Clarified that SNP_PERCENTAGE_TYPE  is not available after 2017
43739	Tier	Edit to Plan Base File: 
Updated DED_COSTSHARE_TIERS value descriptions
Updated field length in the Tier File for PRE_ICL_TIER_DRUG_TYPE, GAP_TIER_DRUG_TYPE, and POST_OOPT_TIER_DRUG_TYPE

Added new variables to Plan Crosswalk File:
CONTRACT_ID_17 (previous year)
CONTRACT_ID_18 (reference year)
PLAN_ID_17 (previous year)
PLAN_ID_18 (reference year)
PTCD_INDICATOR_18
43374	Base	Added new variable: DSNP_ZERODOLLAR
