document_id,dataset_id,title,document_kind,source_url,local_path,sha256,content_type,extraction_notes
mbsf-base__codebook-mbsf-abcd_pdf__3ce60d9c5a,mbsf-base,Data Documentation | ResDAC,pdf,https://www2.ccwdata.org/documents/10280/19022436/codebook-mbsf-abcd.pdf,data/raw/assets/pdf/3ce60d9c5a3b97f691686c5fdd76b1f633f07612.pdf,42894b79c0b15773713dbb0602c39a1562e893bd7b104d8891a4c85546bc20e1,application/pdf,
mbsf-base__data-documentation__40a74fab8a,mbsf-base,Data Documentation | ResDAC,html,https://resdac.org/cms-data/files/mbsf-base/data-documentation,data/raw/html/documentation_page/40a74fab8ae8f274c1bc32c721391677d6a40df2.html,72ca14aee58d5cc95f80d33804378ab2521a4b8335fd2a9b13b9c5d001945eee,text/html,
mbsf-base__record-layout-mbsf-abcd_xlsx__de6db88815,mbsf-base,Data Documentation | ResDAC,xlsx,https://www2.ccwdata.org/documents/10280/19022436/record-layout-mbsf-abcd.xlsx,data/raw/assets/xlsx/de6db88815fd35a07bc4a64e25b046ac01c8bd8b.xlsx,04348b4a9c7c913a8c9c45c58f7f8891e652bbfc3bb5038e31c5b81faafca764,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,
mbsf-cc__ccw-condition-categories-impact-of-transition-from-27-to-30_pdf__397fc86416,mbsf-cc,Master Beneficiary Summary File 30 CCW Chronic Conditions | ResDAC,pdf,https://www2.ccwdata.org/documents/10280/19002256/ccw-condition-categories-impact-of-transition-from-27-to-30.pdf,data/raw/assets/pdf/397fc86416f84595f04fdcac403dfce16ac06e4d.pdf,1133b034d954cb87e88cfdbecfbce99740daac1703ba36cff9e0cf9ac0476bef,application/pdf,
mbsf-cost-and-use__codebook-mbsf-cu_pdf__b8f25df8d8,mbsf-cost-and-use,Data Documentation | ResDAC,pdf,https://www2.ccwdata.org/documents/10280/19022436/codebook-mbsf-cu.pdf,data/raw/assets/pdf/b8f25df8d81906f5defd1b315d22b81093ed2f5d.pdf,c6f9f92a9eaf662d6aa26158d5a7979862202f6f821c6bc6b04b8620fbc68ac4,application/pdf,
mbsf-cost-and-use__data-documentation__56c6b73e3a,mbsf-cost-and-use,Data Documentation | ResDAC,html,https://resdac.org/cms-data/files/mbsf-cost-and-use/data-documentation,data/raw/html/documentation_page/56c6b73e3a16f39742a040f570ae1101a0db5d4a.html,8ac6e3ec208e064e08677d94d6d0954ed583443bf57bea75c2187ac21048e2c5,text/html,
mbsf-cost-and-use__record-layout-mbsf-cu_xlsx__72215e0249,mbsf-cost-and-use,Data Documentation | ResDAC,xlsx,https://www2.ccwdata.org/documents/10280/19022436/record-layout-mbsf-cu.xlsx,data/raw/assets/xlsx/72215e024991fc135c2c270dd5ad3ef3083d8561.xlsx,c80afd1169abf6024cf35bc8113db615f56121d97cfcffd187f7ed38a26eb652,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,
mbsf-ndi__codebook-mbsf-ndi_pdf__ce6bdf20b0,mbsf-ndi,Data Documentation | ResDAC,pdf,https://www2.ccwdata.org/documents/10280/19022436/codebook-mbsf-ndi.pdf,data/raw/assets/pdf/ce6bdf20b0b93d7392f33d70b2137cdee1ec7e21.pdf,6e752f8d1bfa0334dd3ca96f52f1f147fc4d78b69c66610005845278618b9a69,application/pdf,
mbsf-ndi__data-documentation__3e2c6de343,mbsf-ndi,Data Documentation | ResDAC,html,https://resdac.org/cms-data/files/mbsf-ndi/data-documentation,data/raw/html/documentation_page/3e2c6de343e763d4853bd71b6a39d6860c145fb8.html,ede988a8fca6600e938fdfabb4f5c07d02f5b82d010092d9a4903624b26986dd,text/html,
mbsf-ndi__record-layout-mbsf-ndi_xlsx__21e721b4ec,mbsf-ndi,Data Documentation | ResDAC,xlsx,https://www2.ccwdata.org/documents/10280/19022436/record-layout-mbsf-ndi.xlsx,data/raw/assets/xlsx/21e721b4ec64c624ca4af0c2f9b8d19c80c4925d.xlsx,12902512fb450a670f020dabec512a415f69307826448a5b4a54a7c2adcf14f5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,
